Date,Open,High,Low,Close,Volume
1984-12-06,3.40994,3.4301,3.40994,3.40994,11331202
1984-12-07,3.40994,3.53997,3.38004,3.39954,17661599
1984-12-10,3.39954,3.39954,3.3303,3.3303,3981600
1984-12-11,3.3303,3.38004,3.29032,3.29032,4420800
1984-12-12,3.29032,3.29032,3.1798,3.1798,3931201
1984-12-13,3.21035,3.27016,3.21035,3.21035,2387199
1984-12-14,3.21035,3.3199,3.21035,3.29032,3433601
1984-12-17,3.36996,3.39954,3.36996,3.36996,4472801
1984-12-18,3.5702,3.57995,3.5702,3.5702,12163199
1984-12-19,3.5702,3.57995,3.4301,3.4301,11339201
1984-12-20,3.4301,3.48991,3.40994,3.40994,4994400
1984-12-21,3.40994,3.4301,3.3303,3.36996,4424800
1984-12-24,3.4301,3.43985,3.4301,3.4301,2412000
1984-12-26,3.43985,3.48016,3.43985,3.43985,2399201
1984-12-27,3.46,3.48016,3.46,3.46,3527200
1984-12-28,3.46,3.59978,3.43985,3.57995,5904800
1984-12-31,3.63001,3.64984,3.63001,3.63001,7420000
1985-01-02,3.63001,3.63001,3.48016,3.48016,6260799
1985-01-03,3.53997,3.63001,3.53997,3.53997,5950398
1985-01-04,3.53997,3.5598,3.48991,3.53997,4902399
1985-01-07,3.53997,3.5598,3.52014,3.52014,6104001
1985-01-08,3.52014,3.5598,3.48991,3.48991,5039998
1985-01-09,3.57995,3.63001,3.57995,3.57995,5954401
1985-01-10,3.74021,3.75029,3.74021,3.74021,9895201
1985-01-11,3.74021,3.77109,3.66967,3.70998,7323201
1985-01-14,3.80977,3.84943,3.80977,3.80977,9658398
1985-01-15,3.80977,3.87966,3.74021,3.74021,9463200
1985-01-16,3.77109,3.83058,3.77109,3.77109,6781600
1985-01-17,3.77109,3.83058,3.49999,3.49999,19554398
1985-01-18,3.49999,3.64984,3.48991,3.5702,12595201
1985-01-21,3.64984,3.66967,3.64984,3.64984,11622400
1985-01-22,3.75029,3.77109,3.75029,3.75029,15172802
1985-01-23,3.75029,3.77109,3.6895,3.6895,15375203
1985-01-24,3.6895,3.6895,3.61994,3.61994,14180799
1985-01-25,3.61994,3.6895,3.53997,3.6895,11373601
1985-01-28,3.77109,3.80977,3.77109,3.77109,14720799
1985-01-29,3.77109,3.80067,3.72948,3.72948,7990402
1985-01-30,3.72948,3.80067,3.72948,3.72948,17587201
1985-01-31,3.72948,3.74021,3.61994,3.61994,9865601
1985-02-01,3.61994,3.63001,3.53997,3.5702,4919201
1985-02-04,3.64984,3.66024,3.64984,3.64984,7786398
1985-02-05,3.66967,3.74021,3.66967,3.66967,6787200
1985-02-06,3.74021,3.74021,3.74021,3.74021,6943999
1985-02-07,3.74021,3.78994,3.72948,3.72948,8767200
1985-02-08,3.72948,3.74021,3.66967,3.72948,4715200
1985-02-11,3.80067,3.83058,3.80067,3.80067,12391199
1985-02-12,3.80067,3.80977,3.70998,3.70998,8089601
1985-02-13,3.70998,3.70998,3.53997,3.53997,18822400
1985-02-14,3.53997,3.5702,3.43985,3.43985,15243998
1985-02-15,3.43985,3.49999,3.40994,3.48991,6200800
1985-02-19,3.48016,3.48016,3.43985,3.43985,5351199
1985-02-20,3.43985,3.46,3.29032,3.29032,7856000
1985-02-21,3.35013,3.36996,3.35013,3.35013,11008001
1985-02-22,3.35013,3.48016,3.35013,3.43985,8090400
1985-02-25,3.43985,3.46,3.39954,3.39954,3519199
1985-02-26,3.39954,3.40994,3.3303,3.3303,6748799
1985-02-27,3.3303,3.3303,3.12974,3.12974,14413601
1985-02-28,3.12974,3.12974,3.08,3.08,11395200
1985-03-01,3.08,3.10015,2.98963,3.10015,8836799
1985-03-04,3.14989,3.23993,3.14989,3.14989,5468000
1985-03-05,3.23018,3.23018,3.23018,3.23018,4670400
1985-03-06,3.23018,3.23018,3.07025,3.07025,6914399
1985-03-07,3.07025,3.08,2.75981,2.75981,26213601
1985-03-08,2.75981,2.75981,2.58005,2.68017,16912799
1985-03-11,2.76989,2.79004,2.76989,2.76989,10214400
1985-03-12,2.87033,2.90024,2.87033,2.87033,7836800
1985-03-13,2.87033,2.87033,2.71008,2.71008,8968801
1985-03-14,2.71008,2.7299,2.71008,2.71008,8628800
1985-03-15,2.71008,2.88041,2.69025,2.81995,6479199
1985-03-18,2.85018,2.88041,2.85018,2.85018,4456000
1985-03-19,2.85018,2.88041,2.73966,2.73966,6123200
1985-03-20,2.76989,2.81995,2.76989,2.76989,14463201
1985-03-21,2.81995,2.87033,2.81995,2.81995,5802401
1985-03-22,2.81995,2.87033,2.76989,2.76989,2870401
1985-03-25,2.76989,2.76989,2.69025,2.69025,3927199
1985-03-26,2.80987,2.80987,2.80987,2.80987,4336801
1985-03-27,2.80987,2.83002,2.7299,2.7299,3976801
1985-03-28,2.7299,2.76989,2.7299,2.7299,4628800
1985-03-29,2.7299,2.76989,2.7299,2.75981,3113599
1985-04-01,2.75981,2.81995,2.69025,2.69025,4073601
1985-04-02,2.69025,2.71008,2.62003,2.62003,8122399
1985-04-03,2.62003,2.62978,2.62003,2.62003,8666399
1985-04-04,2.62003,2.62978,2.56965,2.6002,5780800
1985-04-08,2.6002,2.62003,2.44027,2.44027,7097600
1985-04-09,2.44027,2.46042,2.44027,2.44027,9424801
1985-04-10,2.62003,2.64994,2.62003,2.62003,8104001
1985-04-11,2.67009,2.73966,2.67009,2.67009,5238401
1985-04-12,2.67009,2.67009,2.58005,2.6002,2590400
1985-04-15,2.67009,2.69025,2.67009,2.67009,2136800
1985-04-16,2.69025,2.71008,2.69025,2.69025,2416002
1985-04-17,2.81995,2.85018,2.81995,2.81995,4401600
1985-04-18,2.85018,2.87033,2.85018,2.85018,7229600
1985-04-19,2.85018,2.85018,2.79004,2.80987,3429600
1985-04-22,2.80987,2.80987,2.69025,2.69025,3664000
1985-04-23,2.75981,2.76989,2.75981,2.75981,4224799
1985-04-24,2.75981,2.80987,2.73966,2.73966,2819200
1985-04-25,2.73966,2.75981,2.73966,2.73966,3129600
1985-04-26,2.73966,2.81995,2.7299,2.7299,4275200
1985-04-29,2.7299,2.73966,2.62978,2.62978,2221600
1985-04-30,2.64994,2.67009,2.64994,2.64994,3383199
1985-05-01,2.64994,2.67009,2.6002,2.6002,2048000
1985-05-02,2.56965,2.56965,2.39964,2.39964,11777599
1985-05-03,2.39964,2.50983,2.39964,2.50041,5647199
1985-05-06,2.50041,2.52024,2.46042,2.46042,2004800
1985-05-07,2.50041,2.50041,2.50041,2.50041,3843201
1985-05-08,2.48025,2.48025,2.48025,2.48025,5156800
1985-05-09,2.50041,2.50983,2.50041,2.50041,4538401
1985-05-10,2.50041,2.55989,2.50041,2.52024,4860000
1985-05-13,2.52024,2.53974,2.50041,2.50041,3115200
1985-05-14,2.50041,2.50983,2.46042,2.46042,4347999
1985-05-15,2.50041,2.53974,2.50041,2.50041,4658399
1985-05-16,2.67009,2.73966,2.67009,2.67009,8233600
1985-05-17,2.67009,2.75981,2.64994,2.71008,7566400
1985-05-20,2.71008,2.76989,2.67009,2.67009,7042400
1985-05-21,2.64994,2.64994,2.58005,2.58005,5447999
1985-05-22,2.58005,2.6002,2.56965,2.56965,4305599
1985-05-23,2.55989,2.55989,2.46042,2.46042,8541599
1985-05-24,2.46042,2.46042,2.25986,2.25986,21052800
1985-05-28,2.22995,2.22995,2.09993,2.09993,18248799
1985-05-29,2.13016,2.15031,2.13016,2.13016,8805599
1985-05-30,2.18997,2.22995,2.18997,2.18997,11247201
1985-05-31,2.18997,2.25011,2.16949,2.16949,13193599
1985-06-03,2.12008,2.12008,1.99981,1.99981,20572000
1985-06-04,2.15031,2.16949,2.15031,2.15031,14354400
1985-06-05,2.15031,2.2098,2.09993,2.09993,10228802
1985-06-06,2.12008,2.12008,2.12008,2.12008,9685600
1985-06-07,2.12008,2.12008,2.04011,2.04011,16972800
1985-06-10,2.04011,2.06027,2.01021,2.01021,11290401
1985-06-11,2.01021,2.06027,2.01021,2.01021,10739999
1985-06-12,2.01021,2.01996,1.97023,1.97023,8856800
1985-06-13,1.97023,1.97965,1.84963,1.84963,13554401
1985-06-14,1.84963,1.97023,1.83987,1.83987,20202400
1985-06-17,1.84963,1.86978,1.84963,1.84963,8440800
1985-06-18,1.90001,1.92992,1.90001,1.90001,9471999
1985-06-19,1.9504,1.97965,1.9504,1.9504,6142399
1985-06-20,1.97023,1.97023,1.97023,1.97023,6814401
1985-06-21,2.01021,2.06027,2.01021,2.01021,5933600
1985-06-24,2.15031,2.18022,2.15031,2.15031,7348799
1985-06-25,2.18022,2.22995,2.18022,2.18022,10496800
1985-06-26,2.25986,2.25986,2.25986,2.25986,4721600
1985-06-27,2.29009,2.30992,2.29009,2.29009,6873600
1985-06-28,2.29009,2.30992,2.25011,2.25011,4848001
1985-07-01,2.25986,2.27026,2.25986,2.25986,3694400
1985-07-02,2.25986,2.27026,2.15031,2.15031,2776001
1985-07-03,2.18022,2.18022,2.18022,2.18022,2446401
1985-07-05,2.18997,2.2098,2.18997,2.18997,1306400
1985-07-08,2.18997,2.2098,2.18997,2.18997,3293600
1985-07-09,2.18997,2.2098,2.18997,2.18997,5282400
1985-07-10,2.25011,2.25011,2.25011,2.25011,3787200
1985-07-11,2.25011,2.25986,2.25011,2.25011,2317600
1985-07-12,2.25011,2.25011,2.22995,2.22995,1680000
1985-07-15,2.22995,2.27026,2.2098,2.2098,2774399
1985-07-16,2.2098,2.22995,2.18022,2.18022,5119999
1985-07-17,2.18997,2.22995,2.18997,2.18997,4220799
1985-07-18,2.18997,2.18997,2.15031,2.15031,6395200
1985-07-19,2.16949,2.16949,2.16949,2.16949,4104001
1985-07-22,2.16949,2.16949,2.09993,2.09993,6868000
1985-07-23,2.09993,2.13016,2.06027,2.06027,6024800
1985-07-24,2.06027,2.09017,2.01996,2.01996,6025600
1985-07-25,2.0697,2.09017,2.0697,2.0697,11252800
1985-07-26,2.0697,2.09017,2.0697,2.0697,4661600
1985-07-29,2.0697,2.0697,1.99981,1.99981,2776799
1985-07-30,2.01996,2.04011,2.01996,2.01996,3195199
1985-07-31,2.01996,2.04011,1.97965,1.97965,2875201
1985-08-01,1.97965,2.01021,1.97965,1.97965,1841601
1985-08-02,1.97965,1.97965,1.97023,1.97023,3479201
1985-08-05,1.97023,1.97965,1.91984,1.91984,3297599
1985-08-06,1.91984,1.97023,1.90001,1.90001,2252800
1985-08-07,1.90001,1.99981,1.84963,1.84963,5419200
1985-08-08,1.88961,1.90001,1.88961,1.88961,5277600
1985-08-09,1.90001,1.90001,1.90001,1.90001,2176801
1985-08-12,1.90001,1.90001,1.86978,1.86978,1963999
1985-08-13,1.90001,1.92992,1.90001,1.90001,1513602
1985-08-14,1.90001,1.90001,1.81972,1.81972,10353601
1985-08-15,1.81972,1.83987,1.79989,1.79989,3756800
1985-08-16,1.81972,1.84963,1.81972,1.81972,2991200
1985-08-19,1.86978,1.90001,1.86978,1.86978,1709600
1985-08-20,1.90001,1.90001,1.90001,1.90001,2391200
1985-08-21,1.90001,1.90001,1.90001,1.90001,2750401
1985-08-22,1.90001,1.90001,1.84963,1.84963,4404001
1985-08-23,1.84963,1.86978,1.83987,1.83987,1572000
1985-08-26,1.88961,1.88961,1.88961,1.88961,1273599
1985-08-27,1.90001,1.90001,1.90001,1.90001,1532800
1985-08-28,1.90001,1.91984,1.90001,1.90001,1462400
1985-08-29,1.90001,1.90001,1.84963,1.84963,2003998
1985-08-30,1.86978,1.86978,1.86978,1.86978,1531200
1985-09-03,1.86978,1.86978,1.83987,1.83987,1337600
1985-09-04,1.84963,1.88961,1.84963,1.84963,1698401
1985-09-05,1.84963,1.86978,1.84963,1.84963,1172001
1985-09-06,1.86978,1.86978,1.86978,1.86978,3314399
1985-09-09,1.90001,1.91984,1.90001,1.90001,4725600
1985-09-10,1.91984,1.9504,1.91984,1.91984,4348801
1985-09-11,1.92992,1.9504,1.92992,1.92992,3110399
1985-09-12,2.01021,2.01021,2.01021,2.01021,3970399
1985-09-13,2.01021,2.01021,1.97023,1.97023,2519199
1985-09-16,1.97023,1.97023,1.90001,1.90001,1320801
1985-09-17,1.90001,1.90001,1.90001,1.90001,6562400
1985-09-18,2.01996,2.01996,2.01996,2.01996,4288801
1985-09-19,2.12008,2.12008,2.12008,2.12008,6654400
1985-09-20,2.12008,2.13016,2.09017,2.09017,4829598
1985-09-23,2.09993,2.13016,2.09993,2.09993,4235200
1985-09-24,2.09993,2.15031,2.06027,2.06027,3146400
1985-09-25,2.06027,2.06027,1.97965,1.97965,3732001
1985-09-26,1.97965,1.99981,1.97965,1.97965,1910401
1985-09-27,1.97965,1.99981,1.97965,1.97965,246400
1985-09-30,1.97965,1.99981,1.97023,1.97023,1308799
1985-10-01,1.97023,1.97965,1.97023,1.97023,3155200
1985-10-02,1.97023,1.97965,1.9504,1.9504,767999
1985-10-03,1.9504,1.9504,1.92992,1.92992,1747200
1985-10-04,1.92992,1.92992,1.86978,1.86978,2483200
1985-10-07,1.86978,1.90001,1.86978,1.86978,3283199
1985-10-08,1.88961,1.88961,1.88961,1.88961,3106400
1985-10-09,1.88961,1.90001,1.86978,1.86978,2957600
1985-10-10,1.97965,1.99981,1.97965,1.97965,9347999
1985-10-11,1.99981,2.01996,1.99981,1.99981,4224799
1985-10-14,2.0697,2.0697,2.0697,2.0697,5542399
1985-10-15,2.12008,2.13016,2.12008,2.12008,10496000
1985-10-16,2.25011,2.25986,2.25011,2.25011,10301600
1985-10-17,2.27026,2.37948,2.27026,2.27026,12435199
1985-10-18,2.27026,2.29009,2.2098,2.2098,8229600
1985-10-21,2.2098,2.2098,2.15031,2.15031,4245602
1985-10-22,2.25011,2.27026,2.25011,2.25011,15162399
1985-10-23,2.25011,2.30992,2.25011,2.25011,5299199
1985-10-24,2.29009,2.35023,2.29009,2.29009,9736799
1985-10-25,2.29009,2.29009,2.25011,2.25011,2260000
1985-10-28,2.25011,2.25986,2.25011,2.25011,2124000
1985-10-29,2.25011,2.25011,2.22995,2.22995,4674400
1985-10-30,2.37006,2.37006,2.37006,2.37006,8091999
1985-10-31,2.37006,2.39964,2.32,2.32,5538400
1985-11-01,2.32,2.37006,2.32,2.32,3305600
1985-11-04,2.33007,2.37948,2.33007,2.33007,5561599
1985-11-05,2.33007,2.37948,2.32,2.32,3840800
1985-11-06,2.39964,2.41979,2.39964,2.39964,7159200
1985-11-07,2.44027,2.48025,2.44027,2.44027,11326400
1985-11-08,2.55989,2.58005,2.55989,2.55989,10504001
1985-11-11,2.55989,2.58005,2.50041,2.50041,6384800
1985-11-12,2.50041,2.52024,2.48025,2.48025,6201601
1985-11-13,2.48025,2.48025,2.41979,2.41979,3627200
1985-11-14,2.50041,2.50983,2.50041,2.50041,4982399
1985-11-15,2.50041,2.52024,2.48025,2.48025,2913601
1985-11-18,2.48025,2.50041,2.48025,2.48025,2305599
1985-11-19,2.48025,2.50041,2.39964,2.39964,3368800
1985-11-20,2.39964,2.41979,2.37006,2.37006,3538401
1985-11-21,2.37006,2.39964,2.37006,2.37006,3676799
1985-11-22,2.37006,2.39964,2.35023,2.37006,4598400
1985-11-25,2.37006,2.39964,2.37006,2.37948,3471199
1985-11-26,2.37948,2.43019,2.37006,2.41979,5873599
1985-11-27,2.41979,2.50983,2.39964,2.50041,6847201
1985-11-29,2.50041,2.50983,2.48025,2.50983,3536800
1985-12-02,2.50983,2.52024,2.50041,2.52024,3578400
1985-12-03,2.52024,2.53974,2.50041,2.50983,5538400
1985-12-04,2.50983,2.56965,2.50983,2.55989,5896800
1985-12-05,2.55989,2.58005,2.50041,2.50983,4469599
1985-12-06,2.50983,2.50983,2.44027,2.46042,2337601
1985-12-09,2.46042,2.50041,2.39964,2.41979,4995201
1985-12-10,2.41979,2.44027,2.39964,2.43019,7175200
1985-12-11,2.43019,2.50983,2.43019,2.46042,8486399
1985-12-12,2.48025,2.52024,2.48025,2.50041,4473600
1985-12-13,2.50041,2.52024,2.46042,2.50041,8969600
1985-12-16,2.50041,2.64994,2.50041,2.6002,10318401
1985-12-17,2.6002,2.62003,2.53974,2.56965,3895199
1985-12-18,2.67009,2.85018,2.67009,2.76989,19992799
1985-12-19,2.76989,2.83002,2.75981,2.80987,9647199
1985-12-20,2.80987,2.83002,2.76989,2.79004,7358399
1985-12-23,2.79004,2.80987,2.69025,2.7299,5115200
1985-12-24,2.7299,2.73966,2.69025,2.71008,2307200
1985-12-26,2.71008,2.73966,2.69025,2.71008,1637600
1985-12-27,2.71008,2.81995,2.71008,2.79004,4388800
1985-12-30,2.79004,2.81995,2.75981,2.76989,3845600
1985-12-31,2.76989,2.79004,2.73966,2.73966,3115999
1986-01-02,2.73966,2.76989,2.71008,2.76989,4193599
1986-01-03,2.76989,2.79004,2.75981,2.79004,8648801
1986-01-06,2.79004,2.79004,2.7299,2.76989,6608800
1986-01-07,2.76989,2.87033,2.75981,2.87033,16804801
1986-01-08,2.87033,2.93015,2.83002,2.85018,21700000
1986-01-09,2.85018,2.87033,2.7299,2.81995,15972799
1986-01-10,2.81995,2.88041,2.81995,2.83002,5472801
1986-01-13,2.83002,2.88041,2.80987,2.87033,7693601
1986-01-14,2.87033,2.96005,2.80987,2.90024,9739198
1986-01-15,2.90024,2.98963,2.88041,2.97988,15124000
1986-01-16,2.97988,3.08,2.97988,3.06017,19099200
1986-01-17,3.06017,3.08,2.97988,2.98963,12335200
1986-01-20,2.98963,2.98963,2.92007,2.97988,4550400
1986-01-21,2.97988,3.00003,2.96005,2.98963,5427201
1986-01-22,2.98963,3.00003,2.79004,2.92007,5107200
1986-01-23,2.92007,2.93015,2.83002,2.87033,5586400
1986-01-24,2.87033,2.92007,2.81995,2.81995,3999201
1986-01-27,2.81995,2.83002,2.73966,2.75981,13913599
1986-01-28,2.75981,2.79004,2.73966,2.76989,7939200
1986-01-29,2.76989,3.04002,2.73966,2.9399,21056000
1986-01-30,2.93015,2.93015,2.85018,2.87033,8460000
1986-01-31,2.87033,2.90024,2.85018,2.88041,5275200
1986-02-03,2.88041,2.98963,2.85018,2.97988,12500799
1986-02-04,2.97988,3.04002,2.96005,2.96005,9292000
1986-02-05,2.96005,2.97988,2.93015,2.96005,7041599
1986-02-06,2.96005,3.01986,2.9399,3.00003,4793599
1986-02-07,3.00003,3.00003,2.93015,2.98963,4621600
1986-02-10,2.98963,3.06017,2.96005,2.97988,3994399
1986-02-11,2.97988,2.98963,2.93015,2.97988,5480799
1986-02-12,2.97988,2.98963,2.96005,2.98963,4752000
1986-02-13,2.98963,2.98963,2.96005,2.97988,3906400
1986-02-14,2.97988,3.00003,2.96005,2.96005,4911200
1986-02-18,2.96005,2.98963,2.90024,2.97988,5289600
1986-02-19,2.97988,3.1798,2.97988,3.12031,12845601
1986-02-20,3.12031,3.16939,3.10015,3.12974,4925600
1986-02-21,3.12974,3.21035,3.12974,3.14989,6752799
1986-02-24,3.14989,3.21035,3.12031,3.21035,8825600
1986-02-25,3.21035,3.29032,3.12974,3.29032,8026398
1986-02-26,3.29032,3.3303,3.23993,3.23993,5883200
1986-02-27,3.23993,3.25001,3.1798,3.18987,3861599
1986-02-28,3.18987,3.23018,3.10015,3.12031,4468801
1986-03-03,3.12031,3.12974,3.06017,3.07025,3886399
1986-03-04,3.07025,3.12031,3.06017,3.07025,3182401
1986-03-05,3.07025,3.1798,3.01986,3.14989,6322400
1986-03-06,3.14989,3.21035,3.12974,3.16939,3619200
1986-03-07,3.16939,3.16939,3.08,3.08,3435199
1986-03-10,3.08,3.10015,3.07025,3.07025,2696000
1986-03-11,3.07025,3.10015,3.06017,3.10015,3680800
1986-03-12,3.10015,3.12974,3.08,3.08,3059999
1986-03-13,3.08,3.12031,3.04002,3.08,4141600
1986-03-14,3.08,3.27016,3.08,3.25001,13744798
1986-03-17,3.23993,3.23993,3.16939,3.23993,4240000
1986-03-18,3.23993,3.39954,3.23018,3.35013,8905599
1986-03-19,3.35013,3.39954,3.29032,3.30982,6781600
1986-03-20,3.48991,3.6895,3.48991,3.52014,32290400
1986-03-21,3.52014,3.57995,3.4301,3.43985,9299200
1986-03-24,3.43985,3.43985,3.29032,3.3303,10511199
1986-03-25,3.3303,3.48016,3.3303,3.48016,10038400
1986-03-26,3.48016,3.57995,3.48016,3.52014,7933599
1986-03-27,3.52014,3.61994,3.52014,3.52014,7821601
1986-03-31,3.52014,3.5598,3.48991,3.52014,6707200
1986-04-01,3.52014,3.52014,3.36996,3.39954,7954401
1986-04-02,3.39954,3.40994,3.27016,3.39954,11617600
1986-04-03,3.39954,3.43985,3.35013,3.36996,7538401
1986-04-04,3.36996,3.36996,3.3199,3.3303,4498401
1986-04-07,3.3303,3.4301,3.27016,3.39954,4290401
1986-04-08,3.39954,3.46,3.39954,3.43985,6900800
1986-04-09,3.43985,3.46,3.35013,3.38004,4832800
1986-04-10,3.38004,3.40994,3.35013,3.39954,3928001
1986-04-11,3.39954,3.4301,3.36996,3.36996,2702400
1986-04-14,3.36996,3.39954,3.3303,3.35013,3034400
1986-04-15,3.35013,3.4301,3.35013,3.40994,4692801
1986-04-16,3.40994,3.5598,3.40994,3.52014,7529600
1986-04-17,3.52014,3.63001,3.48991,3.61994,9646401
1986-04-18,3.61994,3.72948,3.57995,3.70998,8845600
1986-04-21,3.72948,3.83058,3.72948,3.78994,9769599
1986-04-22,3.78994,3.89852,3.6895,3.72948,11709600
1986-04-23,3.72948,3.78994,3.66024,3.6895,9338400
1986-04-24,3.6895,3.92127,3.66967,3.90957,16370400
1986-04-25,3.90957,4.0669,3.90957,4.01944,9324001
1986-04-28,4.01944,4.07828,3.96028,3.99051,5197600
1986-04-29,3.99051,4.01944,3.35013,3.89852,4739200
1986-04-30,3.89852,3.94078,3.77109,3.77109,4920802
1986-05-01,3.77109,3.77109,3.70998,3.77109,9212000
1986-05-02,3.77109,3.86926,3.75029,3.80067,3342401
1986-05-05,3.80067,4.04837,3.80067,4.00124,5333600
1986-05-06,4.01944,4.14102,4.01944,4.0669,7804800
1986-05-07,4.0669,4.10038,3.89852,3.92127,7100001
1986-05-08,3.92127,4.13061,3.92127,4.12086,8334399
1986-05-09,4.12086,4.18978,4.07828,4.16215,7946400
1986-05-12,4.16215,4.56978,4.14102,4.5402,14300799
1986-05-13,4.5402,4.5493,4.38904,4.49014,16848799
1986-05-14,4.49014,4.66112,4.49014,4.58993,17249600
1986-05-15,4.58993,4.61009,4.4391,4.49014,7948000
1986-05-16,4.49014,4.52102,4.38091,4.49014,11401601
1986-05-19,4.49014,4.5493,4.41927,4.4391,7482400
1986-05-20,4.4391,4.4391,4.26779,4.41082,8778400
1986-05-21,4.41082,4.64162,4.37051,4.61009,12383199
1986-05-22,4.61009,4.6699,4.45861,4.58116,7875200
1986-05-23,4.58116,4.63024,4.5402,4.61009,4994400
1986-05-27,4.61009,4.61009,4.5402,4.58993,3023200
1986-05-28,4.58993,4.6699,4.58116,4.64162,7397599
1986-05-29,4.64162,4.64162,4.5493,4.61009,3622400
1986-05-30,4.61009,4.64162,4.5493,4.61009,4551200
1986-06-02,4.61009,4.66112,4.58116,4.63024,7116001
1986-06-03,4.63024,4.74856,4.63024,4.71768,11639200
1986-06-04,4.71768,4.84153,4.71053,4.83048,10737600
1986-06-05,4.83048,4.87989,4.80025,4.84153,5281601
1986-06-06,4.84153,4.84153,4.6699,4.71053,6334402
1986-06-09,4.71053,4.71768,4.46868,4.49014,8822400
1986-06-10,4.49014,4.49014,4.38091,4.49014,8817600
1986-06-11,4.49014,4.52102,4.41927,4.50119,6673600
1986-06-12,4.50119,4.5402,4.49014,4.49014,4610399
1986-06-13,4.49014,4.5402,4.38904,4.5402,5107200
1986-06-16,4.5402,4.58993,4.4391,4.46868,6200000
1986-06-17,4.46868,4.49014,4.23886,4.26779,7930400
1986-06-18,4.26779,4.32955,4.04837,4.26779,15344800
1986-06-19,4.26779,4.45861,4.21968,4.37051,12308800
1986-06-20,4.37051,4.50119,4.37051,4.49014,5760800
1986-06-23,4.49014,4.52102,4.32078,4.32955,4154401
1986-06-24,4.32955,4.38091,4.2899,4.34028,5071200
1986-06-25,4.37051,4.49014,4.37051,4.46868,4713599
1986-06-26,4.46868,4.5402,4.41927,4.52102,4175999
1986-06-27,4.52102,4.58116,4.41927,4.46868,1792801
1986-06-30,4.46868,4.52102,4.45861,4.46868,2527200
1986-07-01,4.46868,4.50119,4.32955,4.41082,3132800
1986-07-02,4.41082,4.52102,4.41082,4.50119,5172800
1986-07-03,4.50119,4.71053,4.4391,4.68908,6470400
1986-07-07,4.68908,4.71053,4.41082,4.4391,6493599
1986-07-08,4.38904,4.38904,4.24829,4.26779,9774400
1986-07-09,4.26779,4.32955,4.23886,4.32078,13040000
1986-07-10,4.32955,4.41082,4.32078,4.41082,7448802
1986-07-11,4.41082,4.71053,4.38904,4.63024,8000000
1986-07-14,4.63024,4.66112,4.52102,4.52102,8480000
1986-07-15,4.37051,4.37051,4.26779,4.34028,10640000
1986-07-16,4.41927,4.4391,4.07828,4.1719,19280000
1986-07-17,4.1719,4.21025,4.00124,4.01944,8960000
1986-07-18,4.01944,4.04837,3.89852,3.96028,11039999
1986-07-21,4.12086,4.21025,4.07828,4.1719,8160000
1986-07-22,4.1719,4.32078,4.14102,4.32078,8560000
1986-07-23,4.32078,4.32078,4.24829,4.24829,6410400
1986-07-24,4.26779,4.2899,4.12086,4.13061,5163200
1986-07-25,4.13061,4.23886,4.12086,4.23886,7766399
1986-07-28,4.21968,4.23886,4.01944,4.03927,8800002
1986-07-29,4.01944,4.01944,3.83058,3.89852,21280000
1986-07-30,3.89852,3.92127,3.74021,3.80067,9120000
1986-07-31,3.80067,3.92127,3.80067,3.89852,10080000
1986-08-01,3.87966,3.96028,3.87966,3.90957,5360000
1986-08-04,3.90957,3.92127,3.80977,3.92127,4648801
1986-08-05,3.94078,4.03927,3.92127,4.00124,4210399
1986-08-06,4.00124,4.00124,3.86926,3.87966,6614399
1986-08-07,3.87966,4.0669,3.87966,3.96028,6192800
1986-08-08,3.97978,4.03927,3.94078,3.94078,3933600
1986-08-11,3.97978,4.1719,3.96028,4.1719,6551201
1986-08-12,4.16215,4.2899,4.16215,4.26779,8719999
1986-08-13,4.26779,4.52102,4.26779,4.49014,16240000
1986-08-14,4.49014,4.61009,4.49014,4.49014,8239999
1986-08-15,4.50119,4.5493,4.4391,4.45861,4899201
1986-08-18,4.45861,4.46868,4.37051,4.41082,5262400
1986-08-19,4.38091,4.41927,4.32078,4.41082,4920802
1986-08-20,4.38904,4.5493,4.38904,4.52102,6118400
1986-08-21,4.50119,4.5402,4.45861,4.45861,6952000
1986-08-22,4.46868,4.56978,4.46868,4.52102,4132800
1986-08-25,4.5493,4.58993,4.5402,4.5402,4514402
1986-08-26,4.5402,4.58993,4.5402,4.56978,4687201
1986-08-27,4.56978,4.61009,4.52102,4.61009,5251200
1986-08-28,4.61009,4.73719,4.58993,4.71053,7846399
1986-08-29,4.68908,4.73719,4.58993,4.61009,4829598
1986-09-02,4.63024,4.63024,4.32955,4.32955,8320001
1986-09-03,4.32955,4.34028,4.24829,4.32955,4196000
1986-09-04,4.37051,4.41927,4.32955,4.41927,7100001
1986-09-05,4.4391,4.46868,4.37051,4.38091,3517600
1986-09-08,4.37051,4.37051,4.18978,4.32955,4507202
1986-09-09,4.32078,4.49014,4.32078,4.45861,5384799
1986-09-10,4.4391,4.46868,4.32955,4.37051,2702400
1986-09-11,4.32078,4.32955,4.04837,4.0669,4798400
1986-09-12,4.04837,4.07828,3.96028,3.96028,8160000
1986-09-15,4.01944,4.13061,3.99051,4.13061,7954401
1986-09-16,4.13061,4.38091,4.04837,4.34028,8800002
1986-09-17,4.34028,4.37051,4.26779,4.26779,4173599
1986-09-18,4.26779,4.30062,4.21025,4.23886,3536800
1986-09-19,4.21025,4.21968,4.14102,4.18978,4557601
